date,week,home,home_score,away_score,away,stadium,region,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2017-05-25,THU,SAMSUNG,6,4,KT,Daegu,Daegu,23.6,17.6,32.1,0.0,3.2,48.0,8912
2017-05-25,THU,NEXEN,3,13,NC,Gocheok,Seoul,19.2,14.4,24.4,0.0,3.4,45.6,4626
2017-05-25,THU,LG,7,9,DOOSAN,Jamsil,Seoul,19.2,14.4,24.4,0.0,3.4,45.6,20442
2017-05-25,THU,LOTTE,17,6,SK,Sajik,Busan,21.2,16.3,28.2,0.0,3.9,65.4,10437
2017-05-26,FRI,NC,5,3,HANWHA,Masan,Busan,17.1,13.2,21.1,0.0,3.2,61.5,8026
2017-05-26,FRI,DOOSAN,3,5,KT,Jamsil,Seoul,17.7,12.4,23.2,0.0,2.9,41.5,12763
2017-05-26,FRI,SK,6,1,LG,Munhak,Incheon,16.8,12.6,20.9,0.0,3.8,51.9,14027
2017-05-26,FRI,KIA,2,8,LOTTE,Gwangju,Gwangju,17.0,12.7,21.8,0.0,1.8,48.6,17363
2017-05-26,FRI,NEXEN,18,3,SAMSUNG,Gocheok,Seoul,17.7,12.4,23.2,0.0,2.9,41.5,6074
2017-05-27,SAT,NC,1,6,HANWHA,Masan,Busan,17.8,13.5,22.7,0.0,3.4,66.5,10177
2017-05-27,SAT,DOOSAN,10,4,KT,Jamsil,Seoul,19.5,13.7,26.4,0.0,2.2,46.1,20177
2017-05-27,SAT,SK,4,3,LG,Munhak,Incheon,17.6,14.2,22.7,0.0,2.4,57.4,23026
2017-05-27,SAT,KIA,15,7,LOTTE,Gwangju,Gwangju,19.1,10.7,27.7,0.0,1.2,54.6,20500
2017-05-27,SAT,NEXEN,7,4,SAMSUNG,Gocheok,Seoul,19.5,13.7,26.4,0.0,2.2,46.1,13293
2017-05-28,SUN,NC,1,8,HANWHA,Masan,Busan,19.7,15.7,24.1,0.0,4.0,55.0,7435
2017-05-28,SUN,DOOSAN,9,5,KT,Jamsil,Seoul,21.2,14.4,27.9,0.0,2.7,50.6,15159
2017-05-28,SUN,SK,5,2,LG,Munhak,Incheon,19.7,14.8,24.2,0.0,3.5,58.0,20225
2017-05-28,SUN,KIA,8,4,LOTTE,Gwangju,Gwangju,22.1,15.0,30.3,0.0,2.2,49.6,17099
2017-05-28,SUN,NEXEN,2,3,SAMSUNG,Gocheok,Seoul,21.2,14.4,27.9,0.0,2.7,50.6,9891
2017-05-30,THU,NC,7,9,KIA,Masan,Busan,21.7,17.6,25.9,0.0,2.6,66.0,6049
2017-05-30,THU,SAMSUNG,0,1,LOTTE,Daegu,Daegu,26.3,19.2,33.3,0.0,1.3,43.1,8206
2017-05-30,THU,HANWHA,5,2,DOOSAN,Daejeon,Daejeon,23.5,17.1,30.0,0.0,1.5,57.6,5477
2017-05-30,THU,KT,3,8,SK,Suwon,Suwon,22.6,16.6,30.3,0.0,1.7,51.9,4226
2017-05-30,THU,LG,1,3,NEXEN,Jamsil,Seoul,23.6,18.6,30.3,0.0,2.4,43.5,9520
2017-05-31,WED,NC,2,10,KIA,Masan,Busan,20.4,17.3,25.4,0.0,3.9,77.5,5931
2017-05-31,WED,SAMSUNG,11,4,LOTTE,Daegu,Daegu,24.6,19.9,30.7,0.0,1.3,54.0,7827
2017-05-31,WED,HANWHA,3,1,DOOSAN,Daejeon,Daejeon,22.0,17.2,28.4,3.5,1.4,68.1,6745
2017-05-31,WED,KT,2,8,SK,Suwon,Suwon,21.8,15.7,28.4,0.0,1.5,64.4,4011
2017-05-31,WED,LG,5,2,NEXEN,Jamsil,Seoul,23.3,17.7,29.6,0.0,1.9,49.1,10290
2017-06-01,THU,NC,8,7,KIA,Masan,Busan,21.3,18.3,24.8,0.0,3.4,78.5,6147
2017-06-01,THU,SAMSUNG,13,2,LOTTE,Daegu,Daegu,23.8,17.5,32.6,0.0,2.3,64.6,11066
2017-06-01,THU,HANWHA,6,8,DOOSAN,Daejeon,Daejeon,22.0,17.0,26.9,0.0,1.8,71.1,8155
2017-06-01,THU,KT,4,10,SK,Suwon,Suwon,22.1,18.3,26.3,0.0,2.8,66.4,4492
2017-06-01,THU,LG,6,1,NEXEN,Jamsil,Seoul,23.3,20.0,27.0,0.0,3.1,51.8,10720
2017-06-02,FRI,SAMSUNG,5,1,KIA,Daegu,Daegu,20.2,14.3,28.8,0.0,2.8,54.0,10055
2017-06-02,FRI,LOTTE,8,11,KT,Sajik,Busan,18.2,15.4,22.5,0.0,2.9,70.8,13115
2017-06-02,FRI,LG,1,4,NC,Jamsil,Seoul,20.5,15.5,25.6,0.0,2.8,37.4,11227
2017-06-02,FRI,NEXEN,4,15,DOOSAN,Gocheok,Seoul,20.5,15.5,25.6,0.0,2.8,37.4,8389
2017-06-02,FRI,HANWHA,5,4,SK,Daejeon,Daejeon,20.3,13.0,27.4,0.0,1.6,51.0,7641
2017-06-03,SAT,SAMSUNG,6,5,KIA,Daegu,Daegu,20.7,16.2,27.3,0.0,2.8,49.5,18148
2017-06-03,SAT,LOTTE,1,10,KT,Sajik,Busan,19.7,16.2,25.4,0.0,2.9,59.6,22303
2017-06-03,SAT,LG,3,4,NC,Jamsil,Seoul,20.5,16.1,26.5,0.0,3.0,44.0,19180
2017-06-03,SAT,NEXEN,8,5,DOOSAN,Gocheok,Seoul,20.5,16.1,26.5,0.0,3.0,44.0,15542
2017-06-03,SAT,HANWHA,2,5,SK,Daejeon,Daejeon,20.4,16.1,26.1,0.2,2.1,47.4,13000
2017-06-04,SUN,SAMSUNG,3,13,KIA,Daegu,Daegu,20.7,12.2,29.1,0.0,2.1,46.8,16588
2017-06-04,SUN,LOTTE,14,8,KT,Sajik,Busan,20.0,15.8,25.2,0.0,2.3,50.1,14836
2017-06-04,SUN,LG,5,6,NC,Jamsil,Seoul,21.7,15.1,28.1,0.0,2.6,36.9,14832
2017-06-04,SUN,NEXEN,1,6,DOOSAN,Gocheok,Seoul,21.7,15.1,28.1,0.0,2.6,36.9,12839
2017-06-04,SUN,HANWHA,4,7,SK,Daejeon,Daejeon,20.8,12.0,28.4,0.0,1.5,45.1,11217
2017-06-06,THU,NC,4,5,LOTTE,Masan,Busan,18.7,16.8,21.7,0.5,2.5,71.9,9323
2017-06-06,THU,DOOSAN,10,12,SAMSUNG,Jamsil,Seoul,19.4,14.5,23.9,15.5,2.5,60.0,21253
2017-06-06,THU,SK,6,5,NEXEN,Munhak,Incheon,19.2,14.9,23.4,17.2,3.4,64.4,17997
2017-06-07,WED,KIA,7,0,HANWHA,Gwangju,Gwangju,18.3,16.8,19.8,0.5,2.4,94.8,9313
2017-06-07,WED,KT,7,11,LG,Suwon,Suwon,17.3,15.2,19.3,6.1,2.1,98.0,4904
2017-06-07,WED,NC,12,4,LOTTE,Masan,Busan,19.2,17.4,22.9,18.3,4.3,85.0,9494
2017-06-07,WED,DOOSAN,9,7,SAMSUNG,Jamsil,Seoul,17.6,15.1,19.2,12.5,2.4,91.4,9149
2017-06-07,WED,SK,2,6,NEXEN,Munhak,Incheon,17.6,15.4,19.2,10.6,3.5,90.8,5058
2017-06-08,THU,KIA,8,4,HANWHA,Gwangju,Gwangju,20.6,16.1,27.7,0.0,1.2,72.8,12060
2017-06-08,THU,KT,4,5,LG,Suwon,Suwon,19.8,15.3,26.4,0.0,2.2,78.6,7696
2017-06-08,THU,NC,16,0,LOTTE,Masan,Busan,20.4,16.5,27.1,0.0,3.2,64.1,8340
2017-06-08,THU,DOOSAN,4,3,SAMSUNG,Jamsil,Seoul,20.1,15.1,25.9,0.0,2.8,67.3,10260
2017-06-08,THU,SK,2,6,NEXEN,Munhak,Incheon,18.5,16.0,20.8,0.0,3.3,80.3,5903
2017-06-09,FRI,NC,6,5,KT,Masan,Busan,22.5,18.1,27.3,0.0,4.3,57.3,6611
2017-06-09,FRI,LOTTE,0,4,DOOSAN,Ulsan,Ulsan,24.5,18.0,31.6,0.0,2.2,48.4,9058
2017-06-09,FRI,LG,3,1,SK,Jamsil,Seoul,21.2,17.9,25.7,0.1,3.3,69.8,11023
2017-06-09,FRI,HANWHA,5,8,SAMSUNG,Daejeon,Daejeon,22.0,16.2,27.9,0.0,2.7,67.3,8205
2017-06-09,FRI,KIA,5,7,NEXEN,Gwangju,Gwangju,22.5,16.1,30.3,0.0,1.9,67.1,20500
2017-06-10,SAT,NC,4,1,KT,Masan,Busan,21.1,19.3,24.2,0.0,4.0,57.4,8583
2017-06-10,SAT,LOTTE,7,6,DOOSAN,Ulsan,Ulsan,21.1,18.6,26.5,0.0,1.9,47.1,9777
2017-06-10,SAT,LG,3,4,SK,Jamsil,Seoul,21.5,16.7,27.5,4.5,2.3,46.8,18293
2017-06-10,SAT,HANWHA,10,2,SAMSUNG,Daejeon,Daejeon,22.6,19.9,26.6,0.0,2.1,67.0,13000
2017-06-10,SAT,KIA,4,8,NEXEN,Gwangju,Gwangju,23.2,19.7,27.6,0.0,1.7,84.9,20500
2017-06-11,SUN,NC,5,0,KT,Masan,Busan,20.4,17.8,24.3,0.0,3.1,52.9,7088
2017-06-11,SUN,LOTTE,7,4,DOOSAN,Ulsan,Ulsan,19.0,16.2,22.9,0.0,2.6,61.3,8490
2017-06-11,SUN,LG,19,1,SK,Jamsil,Seoul,22.8,14.8,29.6,0.0,2.2,33.8,13837
2017-06-11,SUN,HANWHA,4,7,SAMSUNG,Daejeon,Daejeon,22.8,15.9,29.6,0.0,1.7,41.5,10109
2017-06-11,SUN,KIA,6,2,NEXEN,Gwangju,Gwangju,24.0,20.0,30.9,0.8,1.4,69.0,13795
2017-06-13,THU,SK,8,11,HANWHA,Munhak,Incheon,19.8,18.2,23.4,0.0,2.8,79.0,7688
2017-06-13,THU,LOTTE,7,10,KIA,Sajik,Busan,18.7,15.9,21.2,0.0,2.5,69.5,8960
2017-06-13,THU,SAMSUNG,4,0,KT,Pohang,Pohang,18.7,15.1,23.3,0.4,2.6,75.3,5973
2017-06-13,THU,DOOSAN,7,4,LG,Jamsil,Seoul,21.5,18.3,25.9,0.0,2.4,63.0,14565
2017-06-13,THU,NEXEN,5,14,NC,Gocheok,Seoul,21.5,18.3,25.9,0.0,2.4,63.0,5621
2017-06-14,WED,SK,6,3,HANWHA,Munhak,Incheon,19.5,17.5,22.6,0.0,3.1,80.4,8657
2017-06-14,WED,LOTTE,3,6,KIA,Sajik,Busan,20.9,16.9,24.1,0.0,3.7,64.6,9430
2017-06-14,WED,SAMSUNG,5,7,KT,Pohang,Pohang,22.3,16.3,27.8,0.0,2.8,61.8,7092
2017-06-14,WED,DOOSAN,1,5,LG,Jamsil,Seoul,21.8,17.8,26.8,0.0,2.8,63.0,16136
2017-06-14,WED,NEXEN,8,4,NC,Gocheok,Seoul,21.8,17.8,26.8,0.0,2.8,63.0,4020
2017-06-15,THU,SK,4,3,HANWHA,Munhak,Incheon,20.4,17.3,23.6,0.0,3.2,81.5,9111
2017-06-15,THU,LOTTE,5,7,KIA,Sajik,Busan,23.2,19.2,30.4,0.0,3.0,56.5,10563
2017-06-15,THU,SAMSUNG,6,2,KT,Pohang,Pohang,23.8,19.3,31.3,0.0,3.2,58.3,6226
2017-06-15,THU,DOOSAN,6,12,LG,Jamsil,Seoul,23.1,18.0,29.6,0.0,2.5,62.4,16791
2017-06-15,THU,NEXEN,8,9,NC,Gocheok,Seoul,23.1,18.0,29.6,0.0,2.5,62.4,4681
2017-06-16,FRI,KT,14,15,HANWHA,Suwon,Suwon,24.1,18.5,32.2,0.0,1.9,67.8,10096
2017-06-16,FRI,KIA,8,9,LG,Gwangju,Gwangju,25.2,18.2,33.9,0.0,1.4,56.8,14371
2017-06-16,FRI,NEXEN,2,1,LOTTE,Gocheok,Seoul,25.5,20.0,32.7,0.0,2.2,55.8,7803
2017-06-16,FRI,DOOSAN,5,11,NC,Jamsil,Seoul,25.5,20.0,32.7,0.0,2.2,55.8,10226
2017-06-16,FRI,SAMSUNG,1,2,SK,Daegu,Daegu,22.1,18.4,28.0,0.0,4.4,65.9,10623
2017-06-17,SAT,KT,1,9,HANWHA,Suwon,Suwon,23.4,18.3,29.7,0.0,1.9,52.6,21403
2017-06-17,SAT,KIA,4,3,LG,Gwangju,Gwangju,24.6,18.9,33.2,0.0,1.2,63.6,20500
2017-06-17,SAT,NEXEN,8,2,LOTTE,Gocheok,Seoul,24.2,20.6,29.9,0.0,2.4,52.3,14019
2017-06-17,SAT,DOOSAN,14,4,NC,Jamsil,Seoul,24.2,20.6,29.9,0.0,2.4,52.3,18215
2017-06-17,SAT,SAMSUNG,10,14,SK,Daegu,Daegu,23.5,16.4,32.4,0.0,2.4,62.0,13777
2017-06-18,SUN,KT,5,13,HANWHA,Suwon,Suwon,22.8,15.3,32.0,0.0,1.7,61.1,14675
2017-06-18,SUN,KIA,8,16,LG,Gwangju,Gwangju,25.2,18.8,34.1,0.0,1.3,54.3,16043
2017-06-18,SUN,NEXEN,14,3,LOTTE,Gocheok,Seoul,24.3,18.6,31.8,0.0,2.3,52.0,9130
2017-06-18,SUN,DOOSAN,13,11,NC,Jamsil,Seoul,24.3,18.6,31.8,0.0,2.3,52.0,13271
2017-06-18,SUN,SAMSUNG,7,5,SK,Daegu,Daegu,26.1,17.8,35.7,0.0,2.3,56.4,8804
2017-06-20,THU,KT,2,10,LOTTE,Suwon,Suwon,24.8,17.9,31.8,0.0,1.5,57.1,4705
2017-06-20,THU,SK,7,1,NC,Munhak,Incheon,23.9,19.7,28.6,0.0,2.0,56.5,4902
2017-06-20,THU,LG,5,3,SAMSUNG,Jamsil,Seoul,26.0,20.0,32.7,0.0,2.1,43.4,13098
2017-06-20,THU,HANWHA,6,5,NEXEN,Daejeon,Daejeon,25.4,19.6,31.3,0.0,1.3,53.8,6175
2017-06-21,WED,KT,4,10,LOTTE,Suwon,Suwon,23.9,19.8,30.7,0.0,2.4,61.9,5805
2017-06-21,WED,SK,1,2,NC,Munhak,Incheon,22.9,20.7,26.5,0.0,2.8,70.3,5136
2017-06-21,WED,KIA,20,8,DOOSAN,Gwangju,Gwangju,24.2,19.9,29.7,0.0,1.4,76.9,10969
2017-06-21,WED,LG,3,10,SAMSUNG,Jamsil,Seoul,25.4,21.7,31.6,0.0,2.9,52.6,13250
2017-06-21,WED,HANWHA,5,6,NEXEN,Daejeon,Daejeon,24.8,20.2,30.4,0.0,1.7,61.0,7379
2017-06-22,THU,KT,10,3,LOTTE,Suwon,Suwon,24.3,20.1,30.5,0.0,2.1,67.5,7082
2017-06-22,THU,SK,13,6,NC,Munhak,Incheon,23.2,20.3,27.7,0.0,2.4,74.1,6170
2017-06-22,THU,KIA,11,5,DOOSAN,Gwangju,Gwangju,25.5,20.3,32.8,0.0,1.2,69.5,11547
2017-06-22,THU,LG,1,5,SAMSUNG,Jamsil,Seoul,25.3,21.2,30.4,0.0,2.5,57.3,14197
2017-06-22,THU,HANWHA,13,12,NEXEN,Daejeon,Daejeon,25.3,18.6,32.9,0.0,1.4,61.5,6854
2017-06-23,FRI,SAMSUNG,5,3,HANWHA,Daegu,Daegu,26.6,20.2,33.8,0.0,2.0,55.5,12726
2017-06-23,FRI,NC,4,1,KIA,Masan,Busan,23.4,20.3,28.3,0.0,2.4,68.4,7814
2017-06-23,FRI,SK,4,2,KT,Munhak,Incheon,24.0,20.0,29.4,0.0,2.2,71.6,8071
2017-06-23,FRI,NEXEN,8,3,LG,Gocheok,Seoul,26.7,21.3,34.1,0.0,2.0,53.0,10922
2017-06-23,FRI,DOOSAN,9,1,LOTTE,Jamsil,Seoul,26.7,21.3,34.1,0.0,2.0,53.0,16262
2017-06-24,SAT,SAMSUNG,8,2,HANWHA,Daegu,Daegu,25.8,20.4,33.2,0.0,1.8,56.3,21107
2017-06-24,SAT,NC,6,1,KIA,Masan,Busan,23.0,20.4,26.5,0.1,1.8,74.5,11000
2017-06-24,SAT,SK,2,1,KT,Munhak,Incheon,22.4,20.6,24.2,0.0,1.7,70.0,15346
2017-06-24,SAT,NEXEN,2,8,LG,Gocheok,Seoul,24.5,21.5,27.8,3.5,1.2,60.4,16084
2017-06-24,SAT,DOOSAN,4,8,LOTTE,Jamsil,Seoul,24.5,21.5,27.8,3.5,1.2,60.4,22406
2017-06-25,SUN,SAMSUNG,7,7,HANWHA,Daegu,Daegu,23.5,19.7,29.7,51.5,2.4,73.4,9579
2017-06-25,SUN,NC,9,6,KIA,Masan,Busan,23.0,21.4,25.3,0.0,1.9,80.1,8363
2017-06-25,SUN,SK,7,6,KT,Munhak,Incheon,24.0,20.4,28.7,0.0,2.5,64.1,11055
2017-06-25,SUN,NEXEN,4,2,LG,Gocheok,Seoul,23.8,21.0,28.4,1.5,1.5,75.4,14294
2017-06-25,SUN,DOOSAN,2,4,LOTTE,Jamsil,Seoul,23.8,21.0,28.4,1.5,1.5,75.4,13870
2017-06-27,THU,HANWHA,4,1,KT,Chungju,Chungju,24.8,21.3,29.3,0.9,1.8,66.3,10000
2017-06-27,THU,LOTTE,11,10,LG,Sajik,Busan,22.8,20.7,25.8,0.0,2.5,74.8,11468
2017-06-27,THU,DOOSAN,1,5,SK,Jamsil,Seoul,25.2,20.8,30.5,0.0,2.2,67.5,8079
2017-06-27,THU,KIA,11,4,SAMSUNG,Gwangju,Gwangju,23.9,20.3,29.1,0.3,1.4,82.3,8279
2017-06-27,THU,NC,7,2,NEXEN,Masan,Busan,22.8,20.7,25.8,0.0,2.5,74.8,4275
2017-06-28,WED,HANWHA,4,5,KT,Chungju,Chungju,25.5,21.6,32.2,4.4,1.4,69.0,10000
2017-06-28,WED,LOTTE,9,9,LG,Sajik,Busan,23.6,20.6,27.8,0.0,2.5,78.0,8947
2017-06-28,WED,DOOSAN,0,3,SK,Jamsil,Seoul,26.0,22.5,30.5,0.0,2.1,63.5,7887
2017-06-28,WED,KIA,13,4,SAMSUNG,Gwangju,Gwangju,25.1,21.3,31.6,8.9,1.5,80.0,9963
2017-06-28,WED,NC,9,3,NEXEN,Masan,Busan,23.6,20.6,27.8,0.0,2.5,78.0,5055
2017-06-29,THU,HANWHA,8,5,KT,Chungju,Chungju,26.6,21.9,32.2,0.0,1.5,58.4,10000
2017-06-29,THU,DOOSAN,6,3,SK,Jamsil,Seoul,26.2,21.9,31.5,0.0,2.2,64.8,10129
2017-06-29,THU,KIA,22,1,SAMSUNG,Gwangju,Gwangju,24.5,22.0,28.4,0.0,1.2,83.9,10447
2017-06-30,FRI,LG,6,10,KIA,Jamsil,Seoul,25.9,22.2,30.9,0.0,2.2,65.9,24204
2017-06-30,FRI,LOTTE,9,0,NC,Sajik,Busan,24.2,20.9,27.6,0.4,3.4,84.8,7463
2017-06-30,FRI,HANWHA,13,8,DOOSAN,Daejeon,Daejeon,26.9,22.8,32.2,0.0,1.2,71.8,7616
2017-06-30,FRI,SK,7,5,SAMSUNG,Munhak,Incheon,24.2,21.5,28.4,0.0,2.3,80.6,9531
2017-06-30,FRI,KT,5,9,NEXEN,Suwon,Suwon,25.2,21.4,31.2,0.0,1.9,76.9,4186
2017-07-01,SAT,LG,4,10,KIA,Jamsil,Seoul,25.3,22.4,30.7,0.5,2.0,73.6,25000
2017-07-01,SAT,LOTTE,9,5,NC,Sajik,Busan,25.3,23.1,28.4,0.0,5.4,82.6,20925
2017-07-01,SAT,HANWHA,9,3,DOOSAN,Daejeon,Daejeon,24.1,22.6,25.1,14.4,0.8,94.5,11970
2017-07-01,SAT,SK,4,7,SAMSUNG,Munhak,Incheon,24.1,21.8,28.4,0.2,2.2,84.3,20050
2017-07-02,SUN,LG,4,13,KIA,Jamsil,Seoul,24.3,21.9,26.8,92.0,2.5,90.5,19697
2017-07-02,SUN,LOTTE,2,1,NC,Sajik,Busan,24.8,23.2,26.6,2.3,5.4,90.4,7063
2017-07-02,SUN,SK,6,5,SAMSUNG,Munhak,Incheon,23.6,21.6,24.9,103.4,2.9,96.0,7855
2017-07-02,SUN,KT,1,5,NEXEN,Suwon,Suwon,24.9,23.5,26.5,85.0,1.8,98.5,3258
2017-07-04,THU,NEXEN,7,5,HANWHA,Gocheok,Seoul,26.7,23.8,31.6,0.5,2.0,74.5,10738
2017-07-04,THU,SK,6,15,KIA,Munhak,Incheon,24.8,23.0,28.4,7.8,2.2,87.9,17194
2017-07-04,THU,DOOSAN,8,1,KT,Jamsil,Seoul,26.7,23.8,31.6,0.5,2.0,74.5,5747
2017-07-04,THU,SAMSUNG,4,2,LOTTE,Pohang,Pohang,24.3,22.5,28.4,0.0,1.8,88.0,6045
2017-07-05,WED,NEXEN,12,7,HANWHA,Gocheok,Seoul,27.4,23.3,32.6,0.0,1.5,66.9,10152
2017-07-05,WED,SK,18,17,KIA,Munhak,Incheon,26.0,22.5,30.0,0.0,2.1,75.5,16799
2017-07-05,WED,DOOSAN,3,1,KT,Jamsil,Seoul,27.4,23.3,32.6,0.0,1.5,66.9,6148
2017-07-05,WED,NC,5,12,LG,Masan,Busan,23.6,21.2,26.4,18.1,1.7,86.6,5803
2017-07-05,WED,SAMSUNG,6,5,LOTTE,Pohang,Pohang,23.0,21.5,25.1,0.0,1.7,91.3,8777
2017-07-06,THU,NEXEN,13,6,HANWHA,Gocheok,Seoul,27.6,23.9,34.6,34.0,1.7,72.3,10449
2017-07-06,THU,SK,3,5,KIA,Munhak,Incheon,26.6,23.1,30.7,0.0,2.2,79.6,19103
2017-07-06,THU,SAMSUNG,2,4,LOTTE,Pohang,Pohang,25.4,21.1,31.0,3.3,1.7,87.3,10167
2017-07-07,FRI,NC,1,6,DOOSAN,Masan,Busan,24.8,22.2,26.5,1.5,4.8,90.9,7032
2017-07-07,FRI,LOTTE,5,6,SK,Sajik,Busan,24.8,22.2,26.5,1.5,4.8,90.9,10430
2017-07-07,FRI,SAMSUNG,2,9,NEXEN,Daegu,Daegu,26.8,24.4,29.2,1.5,1.2,81.6,10180
2017-07-08,SAT,LG,3,6,HANWHA,Jamsil,Seoul,26.0,24.6,27.6,4.5,2.6,83.3,18714
2017-07-08,SAT,KT,8,20,KIA,Suwon,Suwon,25.6,23.7,28.2,19.3,1.9,95.8,22000
2017-07-08,SAT,LOTTE,6,4,SK,Sajik,Busan,25.5,23.9,28.1,1.8,3.6,90.8,13750
2017-07-08,SAT,SAMSUNG,8,10,NEXEN,Daegu,Daegu,26.8,25.0,29.7,6.5,1.0,84.6,10221
2017-07-09,SUN,LG,3,2,HANWHA,Jamsil,Seoul,26.3,23.8,30.3,32.5,1.0,88.0,22129
2017-07-09,SUN,NC,9,4,DOOSAN,Masan,Busan,25.6,23.9,28.8,0.3,3.9,89.6,6875
2017-07-09,SUN,LOTTE,0,6,SK,Sajik,Busan,25.6,23.9,28.8,0.3,3.9,89.6,9163
2017-07-09,SUN,SAMSUNG,7,2,NEXEN,Daegu,Daegu,29.3,25.0,35.4,0.0,1.4,72.9,6478
2017-07-11,THU,SK,6,1,LG,Munhak,Incheon,24.9,22.1,28.8,2.0,2.6,90.4,7286
2017-07-11,THU,HANWHA,4,5,LOTTE,Daejeon,Daejeon,26.5,23.2,31.0,0.8,2.0,87.8,7860
2017-07-11,THU,KIA,7,4,NC,Gwangju,Gwangju,26.5,23.7,31.3,0.7,2.1,92.9,13847
2017-07-11,THU,KT,2,4,SAMSUNG,Suwon,Suwon,26.1,22.2,32.0,1.3,1.7,89.0,4067
2017-07-11,THU,DOOSAN,1,5,NEXEN,Jamsil,Seoul,26.0,22.2,30.9,1.0,2.1,81.4,7015
2017-07-12,WED,SK,6,12,LG,Munhak,Incheon,25.2,24.0,28.3,0.1,2.4,88.3,7148
2017-07-12,WED,HANWHA,4,8,LOTTE,Daejeon,Daejeon,27.9,24.2,32.4,0.0,1.2,81.9,7648
2017-07-12,WED,KIA,7,6,NC,Gwangju,Gwangju,28.0,23.5,34.2,0.0,1.3,85.9,13916
2017-07-12,WED,KT,3,11,SAMSUNG,Suwon,Suwon,26.3,23.2,31.9,0.0,1.7,88.6,5050
2017-07-12,WED,DOOSAN,4,3,NEXEN,Jamsil,Seoul,27.1,24.9,31.1,0.0,2.3,75.9,6126
2017-07-13,THU,SK,1,9,LG,Munhak,Incheon,26.0,23.4,30.0,0.0,2.1,81.6,8277
2017-07-13,THU,HANWHA,6,4,LOTTE,Daejeon,Daejeon,27.9,22.8,32.9,0.0,1.1,78.1,7270
2017-07-13,THU,KIA,7,1,NC,Gwangju,Gwangju,28.5,24.4,34.3,0.0,1.4,81.1,18607
2017-07-13,THU,KT,9,8,SAMSUNG,Suwon,Suwon,27.0,21.5,32.3,0.0,1.2,81.3,5154
2017-07-13,THU,DOOSAN,8,4,NEXEN,Jamsil,Seoul,27.6,23.1,32.1,0.0,1.5,71.0,7739
2017-07-18,THU,NEXEN,3,4,KIA,Gocheok,Seoul,26.5,23.9,30.7,2.5,1.6,80.6,15947
2017-07-18,THU,LG,3,2,KT,Jamsil,Seoul,26.5,23.9,30.7,2.5,1.6,80.6,7361
2017-07-18,THU,HANWHA,4,7,NC,Chungju,Chungju,26.4,23.0,30.6,0.0,1.3,78.8,8064
2017-07-18,THU,SK,4,6,DOOSAN,Munhak,Incheon,25.7,23.6,29.1,1.1,2.2,88.6,7823
2017-07-18,THU,LOTTE,5,2,SAMSUNG,Ulsan,Ulsan,28.8,24.4,33.1,0.0,1.6,70.8,7274
2017-07-19,WED,NEXEN,4,2,KIA,Gocheok,Seoul,28.3,24.5,34.1,0.0,1.8,71.4,17000
2017-07-19,WED,LG,4,2,KT,Jamsil,Seoul,28.3,24.5,34.1,0.0,1.8,71.4,7713
2017-07-19,WED,HANWHA,9,13,NC,Chungju,Chungju,28.0,24.7,32.7,0.0,1.5,70.4,7772
2017-07-19,WED,SK,12,8,DOOSAN,Munhak,Incheon,26.6,24.2,29.8,0.0,2.2,78.9,8376
2017-07-19,WED,LOTTE,0,3,SAMSUNG,Ulsan,Ulsan,28.2,24.5,33.4,0.0,1.8,77.1,7256
2017-07-20,THU,NEXEN,7,8,KIA,Gocheok,Seoul,29.9,26.0,34.9,0.0,2.2,66.1,17000
2017-07-20,THU,LG,10,9,KT,Jamsil,Seoul,29.9,26.0,34.9,0.0,2.2,66.1,7776
2017-07-20,THU,HANWHA,4,7,NC,Chungju,Chungju,29.5,25.4,34.3,0.0,1.4,67.5,7653
2017-07-20,THU,SK,2,14,DOOSAN,Munhak,Incheon,27.8,24.1,32.0,0.0,2.2,79.5,7991
2017-07-20,THU,LOTTE,4,4,SAMSUNG,Ulsan,Ulsan,28.3,24.3,32.6,0.0,1.4,80.1,7593
2017-07-21,FRI,DOOSAN,9,6,HANWHA,Jamsil,Seoul,29.8,27.3,32.4,0.0,2.5,73.1,13564
2017-07-21,FRI,NEXEN,2,0,KT,Gocheok,Seoul,29.8,27.3,32.4,0.0,2.5,73.1,3117
2017-07-21,FRI,SAMSUNG,4,10,LG,Daegu,Daegu,31.8,27.5,36.6,0.0,1.9,64.9,7806
2017-07-21,FRI,KIA,3,4,LOTTE,Gwangju,Gwangju,30.7,27.4,35.4,0.0,1.9,83.6,17927
2017-07-21,FRI,NC,10,6,SK,Masan,Busan,28.3,24.2,30.8,0.0,3.2,78.9,7380
2017-07-22,SAT,DOOSAN,17,1,HANWHA,Jamsil,Seoul,29.3,27.5,32.5,0.5,2.3,75.8,18746
2017-07-22,SAT,NEXEN,3,8,KT,Gocheok,Seoul,29.3,27.5,32.5,0.5,2.3,75.8,6213
2017-07-22,SAT,KIA,0,1,LOTTE,Gwangju,Gwangju,29.7,26.5,33.5,0.0,2.0,86.9,20500
2017-07-22,SAT,NC,8,2,SK,Masan,Busan,27.9,24.4,32.7,0.0,2.6,78.8,8212
2017-07-23,SUN,DOOSAN,8,7,HANWHA,Jamsil,Seoul,27.0,26.1,28.1,133.5,2.1,89.5,11307
